InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538069,10002,INFLATABLE POLITICAL GLOBE ,8.0,12/9/2010 14:08,0.85,16795.0,United Kingdom
561221,23245,SET OF 3 REGENCY CAKE TINS,4.0,7/26/2011 9:23,4.95,15281.0,United Kingdom
540468,22106,MIRROR MOSAIC HURRICANE LAMP ,1.0,1/7/2011 13:55,5.06,,United Kingdom
563741,22296,HEART IVORY TRELLIS LARGE,12.0,8/19/2011 8:57,1.65,14759.0,United Kingdom
571049,23189,SET OF 12 FORK CANDLES,6.0,10/13/2011 13:43,2.89,16670.0,United Kingdom
543016,85099B,JUMBO BAG RED RETROSPOT,100.0,2/2/2011 13:57,1.65,18017.0,United Kingdom
559876,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,1.0,7/13/2011 11:09,3.29,15752.0,United Kingdom
544812,21455,PAINTED YELLOW WOODEN DAISY,53.0,2/23/2011 15:58,0.83,,United Kingdom
540154,22247,BUNNY DECORATION MAGIC GARDEN,2.0,1/5/2011 11:30,0.81,,United Kingdom
559514,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,3.0,7/8/2011 15:57,2.46,,United Kingdom
538523,85136C,RED SHARK HELICOPTER,2.0,12/13/2010 9:29,7.95,13198.0,United Kingdom
540832,21427,SKULLS STORAGE BOX SMALL,1.0,1/11/2011 14:42,4.96,,United Kingdom
550941,23176,ABC TREASURE BOOK BOX ,1.0,4/21/2011 15:46,2.25,17109.0,United Kingdom
536602,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6.0,12/2/2010 8:34,3.39,17850.0,United Kingdom
552232,90214K,"LETTER ""K"" BLING KEY RING",1.0,5/6/2011 15:54,0.83,,United Kingdom
567124,23329,DECORATIVE WICKER HEART LARGE,12.0,9/16/2011 13:45,1.65,15240.0,United Kingdom
562049,23153,ZINC SWEETHEART WIRE LETTER RACK,4.0,8/2/2011 11:33,3.75,14133.0,United Kingdom
577800,20725,LUNCH BAG RED RETROSPOT,10.0,11/21/2011 17:00,1.65,15484.0,United Kingdom
571328,22571,ROCKING HORSE RED CHRISTMAS ,12.0,10/17/2011 11:27,0.85,12473.0,Germany
561043,23237,SET OF 4 KNICK KNACK TINS LEAF,2.0,7/24/2011 12:20,4.15,15708.0,United Kingdom
565115,23013,GLASS APOTHECARY BOTTLE TONIC,2.0,9/1/2011 11:22,3.95,16880.0,United Kingdom
563476,20726,LUNCH BAG WOODLAND,20.0,8/16/2011 15:22,1.65,17682.0,United Kingdom
549155,22341,LOVE GARLAND PAINTED ZINC ,1.0,4/6/2011 17:08,3.29,,United Kingdom
562114,21671,RED SPOT CERAMIC DRAWER KNOB,4.0,8/2/2011 16:14,3.29,,United Kingdom
568916,22561,WOODEN SCHOOL COLOURING SET,12.0,9/29/2011 14:08,1.65,15452.0,United Kingdom
537645,84558a,3D DOG PICTURE PLAYING CARDS,1.0,12/7/2010 15:34,5.91,,United Kingdom
575176,21147,JINGLE BELLS TREE DECORATION,2.0,11/8/2011 18:29,1.63,,United Kingdom
555876,21391,FRENCH LAVENDER SCENT HEART,12.0,6/7/2011 15:28,0.75,15799.0,United Kingdom
569372,84692,BOX OF 24 COCKTAIL PARASOLS,1.0,10/3/2011 16:04,0.83,,United Kingdom
541267,22961,JAM MAKING SET PRINTED,36.0,1/17/2011 10:37,1.45,12779.0,Poland
563848,22294,HEART FILIGREE DOVE  SMALL,24.0,8/19/2011 14:57,1.25,14911.0,EIRE
546389,48184,DOORMAT ENGLISH ROSE ,2.0,3/11/2011 13:56,7.95,16801.0,United Kingdom
574733,23322,LARGE WHITE HEART OF WICKER,8.0,11/6/2011 15:17,2.95,17082.0,United Kingdom
541948,84988,SET OF 72 PINK HEART PAPER DOILIES,1.0,1/24/2011 12:00,1.45,15820.0,United Kingdom
555848,22457,NATURAL SLATE HEART CHALKBOARD ,6.0,6/7/2011 13:31,2.95,16081.0,United Kingdom
546113,17084J,LOVE POTION MASALA INCENSE,25.0,3/9/2011 13:18,0.21,14344.0,United Kingdom
570097,20969,RED FLORAL FELTCRAFT SHOULDER BAG,144.0,10/7/2011 12:05,3.39,16029.0,United Kingdom
540416,22778,GLASS CLOCHE SMALL,4.0,1/7/2011 10:55,3.95,16473.0,United Kingdom
577504,23681,LUNCH BAG RED VINTAGE DOILY,6.0,11/20/2011 12:36,1.65,14159.0,United Kingdom
540703,22704,WRAP RED APPLES ,25.0,1/11/2011 9:58,0.42,14135.0,United Kingdom
548808,72800B, 4 PURPLE FLOCK DINNER CANDLES,3.0,4/4/2011 12:55,2.55,17774.0,United Kingdom
544837,22030,SWALLOWS GREETING CARD,12.0,2/24/2011 10:29,0.42,15910.0,United Kingdom
548733,20685,DOORMAT RED RETROSPOT,2.0,4/4/2011 10:29,7.95,17648.0,United Kingdom
576665,22654,DELUXE SEWING KIT ,1.0,11/16/2011 11:46,5.95,17841.0,United Kingdom
541423,21889,WOODEN BOX OF DOMINOES,1.0,1/17/2011 17:54,2.46,,United Kingdom
547880,22483,RED GINGHAM TEDDY BEAR ,2.0,3/27/2011 16:05,2.95,15426.0,United Kingdom
557673,23199,JUMBO BAG APPLES,100.0,6/22/2011 10:15,1.79,16180.0,United Kingdom
551950,22423,REGENCY CAKESTAND 3 TIER,2.0,5/5/2011 11:38,12.75,14911.0,EIRE
576876,23418,LAVENDER TOILETTE BOTTLE,1.0,11/16/2011 16:42,2.08,16804.0,United Kingdom
540692,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2.0,1/11/2011 9:12,9.95,14320.0,United Kingdom
571508,22535,MAGIC DRAWING SLATE BUNNIES ,1.0,10/17/2011 15:27,0.83,,United Kingdom
578153,16169E,WRAP 50'S  CHRISTMAS,25.0,11/23/2011 11:22,0.42,12748.0,United Kingdom
564181,23123,COCKTAIL SWORDS 50 PIECES,12.0,8/23/2011 14:53,0.83,13862.0,United Kingdom
565835,23394,POSTE FRANCE CUSHION COVER,1.0,9/7/2011 11:32,3.75,14452.0,United Kingdom
575484,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2.0,11/9/2011 17:02,6.95,16670.0,United Kingdom
540372,21078,SET/20 STRAWBERRY PAPER NAPKINS ,12.0,1/6/2011 16:41,0.85,13081.0,United Kingdom
541497,85168B,BLACK BAROQUE CARRIAGE CLOCK,1.0,1/18/2011 15:19,8.29,,United Kingdom
574686,85111,SILVER GLITTER FLOWER VOTIVE HOLDER,6.0,11/6/2011 13:00,0.29,17608.0,United Kingdom
563924,23152,IVORY SWEETHEART WIRE LETTER RACK ,2.0,8/21/2011 14:32,3.75,15984.0,United Kingdom
565442,21980,PACK OF 12 RED RETROSPOT TISSUES ,24.0,9/4/2011 14:09,0.29,12627.0,Germany
544434,21218,RED SPOTTY BISCUIT TIN,1.0,2/18/2011 16:12,8.29,,United Kingdom
549732,71459,HANGING JAM JAR T-LIGHT HOLDER,12.0,4/11/2011 16:47,0.85,15615.0,United Kingdom
572668,23392,SPACEBOY ROCKET LOLLY MAKERS,1.0,10/25/2011 13:07,2.08,18045.0,United Kingdom
541137,22041,"RECORD FRAME 7"" SINGLE SIZE ",60.0,1/14/2011 10:39,2.1,13777.0,United Kingdom
563721,23343,JUMBO BAG VINTAGE CHRISTMAS ,10.0,8/18/2011 16:27,2.08,15232.0,United Kingdom
564643,22727,ALARM CLOCK BAKELIKE RED ,1.0,8/26/2011 13:25,3.75,15356.0,United Kingdom
569518,22112,CHOCOLATE HOT WATER BOTTLE,1.0,10/4/2011 14:28,4.95,13263.0,United Kingdom
545227,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,9.0,3/1/2011 9:35,4.95,12428.0,Finland
538638,22574,HEART WOODEN CHRISTMAS DECORATION,3.0,12/13/2010 14:16,0.85,17231.0,United Kingdom
541422,84596L,BISCUITS SMALL BOWL LIGHT BLUE,6.0,1/17/2011 17:48,0.83,,United Kingdom
575930,22642,SET OF 4 NAPKIN CHARMS STARS   ,2.0,11/11/2011 17:58,4.96,,United Kingdom
C559983,23313,VINTAGE CHRISTMAS BUNTING,-8.0,7/14/2011 11:41,4.95,14562.0,United Kingdom
577171,22382,LUNCH BAG SPACEBOY DESIGN ,10.0,11/18/2011 10:52,1.65,17159.0,United Kingdom
C562016,21650,ASSORTED TUTTI FRUTTI BRACELET,-24.0,8/1/2011 14:12,0.19,14738.0,United Kingdom
566734,23322,LARGE WHITE HEART OF WICKER,1.0,9/14/2011 14:09,2.95,16910.0,United Kingdom
562608,23164,REGENCY CAKE SLICE,4.0,8/8/2011 11:45,4.95,15502.0,United Kingdom
569695,22094,RED RETROSPOT TISSUE BOX,36.0,10/5/2011 15:35,0.39,16843.0,United Kingdom
560772,85032A,ROMANTIC IMAGES GIFT WRAP SET,2.0,7/20/2011 16:12,1.63,,United Kingdom
553890,22360,GLASS JAR ENGLISH CONFECTIONERY,1.0,5/19/2011 16:32,5.79,,United Kingdom
571243,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6.0,10/14/2011 15:26,2.55,14595.0,United Kingdom
550946,22962,JAM JAR WITH PINK LID,12.0,4/21/2011 15:52,0.85,12708.0,Germany
553120,22706,WRAP COWBOYS  ,25.0,5/13/2011 12:12,0.42,17139.0,United Kingdom
537852,22564,ALPHABET STENCIL CRAFT,2.0,12/8/2010 15:56,1.25,17340.0,United Kingdom
550899,22416,SET OF 36 DOILIES SPACEBOY DESIGN ,12.0,4/21/2011 12:07,1.45,13505.0,Switzerland
573840,23318,BOX OF 6 MINI VINTAGE CRACKERS,48.0,11/1/2011 11:38,2.08,14866.0,United Kingdom
546530,23177,TREASURE ISLAND BOOK BOX,8.0,3/14/2011 13:25,2.25,17404.0,Sweden
566949,20838,FRENCH LATTICE CUSHION COVER ,1.0,9/15/2011 16:32,3.29,,United Kingdom
557292,20719,WOODLAND CHARLOTTE BAG,10.0,6/19/2011 13:06,0.85,17562.0,United Kingdom
536562,22313,OFFICE MUG WARMER PINK,6.0,12/1/2010 15:08,2.95,13468.0,United Kingdom
567821,23067,HANGING ENGRAVED METAL HEART,4.0,9/22/2011 12:45,4.15,14659.0,United Kingdom
557775,21703,BAG 125g SWIRLY MARBLES,48.0,6/22/2011 15:06,0.42,16966.0,United Kingdom
566489,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12.0,9/13/2011 10:17,1.45,16814.0,United Kingdom
559923,21576,LETS GO SHOPPING COTTON TOTE BAG,1.0,7/13/2011 16:07,1.63,,United Kingdom
539595,22361,GLASS JAR DAISY FRESH COTTON WOOL,1.0,12/20/2010 13:43,5.91,,United Kingdom
542221,20685,DOORMAT RED RETROSPOT,2.0,1/26/2011 12:40,7.95,14978.0,United Kingdom
575138,20961,STRAWBERRY BATH SPONGE ,2.0,11/8/2011 15:24,2.46,,United Kingdom
538069,22829,SWEETHEART WIRE WALL TIDY,1.0,12/9/2010 14:08,9.95,16795.0,United Kingdom
563349,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,1.0,8/15/2011 13:51,2.55,14623.0,United Kingdom
557745,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,2.0,6/22/2011 12:16,3.25,15750.0,United Kingdom
556733,21524,DOORMAT SPOTTY HOME SWEET HOME,2.0,6/14/2011 11:53,7.95,16919.0,United Kingdom
550916,37501,TEA TIME TEA SET IN GIFT BOX,3.0,4/21/2011 13:39,6.95,17718.0,United Kingdom
C551018,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-1.0,4/26/2011 11:19,2.95,12705.0,Germany
566581,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2.0,9/13/2011 13:47,8.95,16081.0,United Kingdom
557129,84584,PINK GINGHAM CAT WITH SCARF,1.0,6/16/2011 19:59,2.55,17841.0,United Kingdom
558705,23147,SINGLE ANTIQUE ROSE HOOK IVORY,2.0,7/1/2011 12:52,1.45,12748.0,United Kingdom
558777,21708,FOLDING UMBRELLA CREAM POLKADOT,1.0,7/4/2011 10:23,3.29,,United Kingdom
551396,85066,CREAM SWEETHEART MINI CHEST,2.0,4/28/2011 12:49,12.75,17720.0,United Kingdom
559052,20617,FIRST CLASS PASSPORT COVER ,1.0,7/5/2011 16:53,0.83,,United Kingdom
550774,85169A,IVORY LOVE BIRD CANDLE,12.0,4/20/2011 13:18,1.25,14626.0,United Kingdom
574950,22153,ANGEL DECORATION STARS ON DRESS,2.0,11/8/2011 9:29,0.83,,United Kingdom
564756,21900,"KEY FOB , SHED",1.0,8/30/2011 10:33,1.63,,United Kingdom
550992,21925,UNION STRIPE CUSHION COVER ,4.0,4/21/2011 19:05,1.25,14512.0,United Kingdom
540779,22621,TRADITIONAL KNITTING NANCY,12.0,1/11/2011 11:18,1.45,15346.0,United Kingdom
565122,21243,PINK  POLKADOT PLATE ,12.0,9/1/2011 11:48,1.69,13069.0,United Kingdom
538638,22576,SWALLOW WOODEN CHRISTMAS DECORATION,4.0,12/13/2010 14:16,0.85,17231.0,United Kingdom
576329,21224,SET/4 SKULL BADGES,4.0,11/14/2011 15:22,0.83,,United Kingdom
556932,21843,RED RETROSPOT CAKE STAND,3.0,6/15/2011 15:41,10.95,,United Kingdom
574852,37450,CERAMIC CAKE BOWL + HANGING CAKES,1.0,11/7/2011 12:04,2.95,15493.0,United Kingdom
558459,22616,PACK OF 12 LONDON TISSUES ,1.0,6/29/2011 14:20,0.29,15334.0,United Kingdom
560248,23025,DRAWER KNOB VINTAGE GLASS BALL,12.0,7/17/2011 12:24,2.08,16255.0,United Kingdom
563061,21519,GIN & TONIC DIET GREETING CARD ,12.0,8/11/2011 15:25,0.42,13588.0,United Kingdom
559055,22210,WOOD STAMP SET BEST WISHES,3.0,7/5/2011 17:09,0.83,,United Kingdom
573347,22595,GINGHAM HEART DECORATION,5.0,10/30/2011 12:26,0.85,13137.0,United Kingdom
573585,22653,BUTTON BOX ,27.0,10/31/2011 14:41,1.63,,United Kingdom
558613,22149,FELTCRAFT 6 FLOWER FRIENDS,6.0,6/30/2011 15:46,2.1,14911.0,EIRE
552259,22423,REGENCY CAKESTAND 3 TIER,2.0,5/8/2011 11:13,12.75,15796.0,United Kingdom
557119,21931,JUMBO STORAGE BAG SUKI,10.0,6/16/2011 17:08,2.08,17416.0,United Kingdom
576388,22423,REGENCY CAKESTAND 3 TIER,2.0,11/15/2011 10:00,12.75,17510.0,United Kingdom
572192,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1.0,10/21/2011 11:30,3.75,18118.0,United Kingdom
562934,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,2.0,8/10/2011 16:56,3.29,,United Kingdom
553199,23201,JUMBO BAG ALPHABET,6.0,5/15/2011 15:14,2.08,17758.0,United Kingdom
559866,47566,PARTY BUNTING,4.0,7/13/2011 10:43,4.95,15795.0,United Kingdom
561532,22993,SET OF 4 PANTRY JELLY MOULDS,120.0,7/28/2011 9:30,1.06,15061.0,United Kingdom
569027,23201,JUMBO BAG ALPHABET,10.0,9/30/2011 10:19,2.08,13089.0,United Kingdom
537128,21445,12 PINK ROSE PEG PLACE SETTINGS,4.0,12/5/2010 12:15,1.25,12841.0,United Kingdom
552695,21497,FANCY FONTS BIRTHDAY WRAP,25.0,5/10/2011 15:31,0.42,16320.0,Unspecified
571465,20675,BLUE POLKADOT BOWL,4.0,10/17/2011 14:29,1.25,14830.0,United Kingdom
560773,22505,MEMO BOARD COTTAGE DESIGN,1.0,7/20/2011 16:17,5.79,,United Kingdom
557216,23119,PACK OF 6 LARGE FRUIT STRAWS ,12.0,6/17/2011 12:23,0.62,17677.0,United Kingdom
552198,21664,RIDGED GLASS STORAGE JAR CREAM LID,4.0,5/6/2011 14:47,3.75,15552.0,United Kingdom
544888,22429,ENAMEL MEASURING JUG CREAM,4.0,2/24/2011 11:55,4.25,14231.0,United Kingdom
557640,22660,DOORMAT I LOVE LONDON,1.0,6/21/2011 16:24,12.46,,United Kingdom
575739,23493,VINTAGE DOILY TRAVEL SEWING KIT,1.0,11/11/2011 9:05,3.29,,United Kingdom
541421,22345,PARTY PIZZA DISH BLUE POLKADOT,8.0,1/17/2011 17:44,0.42,,United Kingdom
546977,21700,BIG DOUGHNUT FRIDGE MAGNETS,1.0,3/18/2011 12:08,8.29,,United Kingdom
573870,21991,BOHEMIAN COLLAGE STATIONERY SET,1.0,11/1/2011 12:25,1.25,14485.0,United Kingdom
560552,21447,12 IVORY ROSE PEG PLACE SETTINGS,5.0,7/19/2011 12:54,1.25,15311.0,United Kingdom
536876,22906,12 MESSAGE CARDS WITH ENVELOPES,4.0,12/3/2010 11:36,3.36,,United Kingdom
575726,22384,LUNCH BAG PINK POLKADOT,1.0,11/10/2011 19:12,1.65,16791.0,United Kingdom
550203,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1.0,4/15/2011 10:37,7.46,,United Kingdom
C545885,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1.0,3/7/2011 15:52,4.95,15827.0,United Kingdom
543020,22371,AIRLINE BAG VINTAGE TOKYO 78,1.0,2/2/2011 14:29,4.25,15005.0,United Kingdom
557645,DOT,DOTCOM POSTAGE,1.0,6/21/2011 17:08,87.75,,United Kingdom
C568388,22492,MINI PAINT SET VINTAGE ,-35.0,9/27/2011 10:05,0.65,14808.0,United Kingdom
543592,22311,OFFICE MUG WARMER BLACK+SILVER ,8.0,2/10/2011 11:57,2.95,17243.0,United Kingdom
555516,22558,CLOTHES PEGS RETROSPOT PACK 24 ,4.0,6/5/2011 10:50,1.65,17706.0,United Kingdom
543358,85131D,BEADED CRYSTAL HEART PINK ON STICK,5.0,2/7/2011 14:04,0.83,,United Kingdom
577358,23175,REGENCY MILK JUG PINK ,2.0,11/18/2011 15:59,7.46,,United Kingdom
557472,21564,PINK  HEART SHAPE LOVE BUCKET ,12.0,6/20/2011 13:27,2.95,12432.0,Norway
539453,21889,WOODEN BOX OF DOMINOES,1.0,12/17/2010 17:08,2.51,,United Kingdom
557067,23245,SET OF 3 REGENCY CAKE TINS,16.0,6/16/2011 15:12,4.15,13098.0,United Kingdom
577773,21577,SAVE THE PLANET COTTON TOTE BAG,1.0,11/21/2011 15:57,2.25,16712.0,United Kingdom
565233,22911,PAPER CHAIN KIT LONDON,1.0,9/2/2011 9:34,5.79,,United Kingdom
559696,20749,ASSORTED COLOUR MINI CASES,1.0,7/11/2011 16:59,7.95,15577.0,United Kingdom
552269,23182,TOILET SIGN OCCUPIED OR VACANT,2.0,5/8/2011 11:52,0.83,16121.0,United Kingdom
558532,21086,SET/6 RED SPOTTY PAPER CUPS,6.0,6/30/2011 11:32,0.65,15039.0,United Kingdom
572509,23555,LANDMARK FRAME NOTTING HILL ,1.0,10/24/2011 14:25,12.5,17004.0,United Kingdom
578485,23080,RED METAL BOX TOP SECRET,2.0,11/24/2011 12:52,8.25,12921.0,United Kingdom
538418,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4.0,12/12/2010 12:00,2.95,17372.0,United Kingdom
571463,22651,GENTLEMAN SHIRT REPAIR KIT ,12.0,10/17/2011 14:23,0.85,16463.0,United Kingdom
559984,22669,RED BABY BUNTING ,2.0,7/14/2011 11:45,2.95,16657.0,United Kingdom
565338,21125,SET 6 FOOTBALL CELEBRATION CANDLES,12.0,9/2/2011 14:39,1.25,14948.0,United Kingdom
550362,22090,PAPER BUNTING RETROSPOT,3.0,4/18/2011 11:13,2.95,13113.0,United Kingdom
553144,23203,JUMBO BAG DOILEY PATTERNS,100.0,5/13/2011 13:29,1.79,17669.0,United Kingdom
555947,71496A,A4 WALL TIDY BLUE OFFICE,48.0,6/8/2011 10:45,0.53,14911.0,EIRE
574704,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2.0,11/6/2011 14:02,6.95,15696.0,United Kingdom
578233,23108,SET OF 10 LED DOLLY LIGHTS,2.0,11/23/2011 12:20,6.25,14049.0,United Kingdom
578667,16237,SLEEPING CAT ERASERS,5.0,11/24/2011 17:10,0.21,15514.0,United Kingdom
576617,21773,DECORATIVE ROSE BATHROOM BOTTLE,2.0,11/15/2011 16:57,2.46,,United Kingdom
576406,23480,MINI LIGHTS WOODLAND MUSHROOMS,12.0,11/15/2011 11:17,3.75,13692.0,United Kingdom
577410,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,1.0,11/20/2011 10:59,2.1,14664.0,United Kingdom
576603,23201,JUMBO BAG ALPHABET,10.0,11/15/2011 15:22,2.08,14911.0,EIRE
567024,21232,STRAWBERRY CERAMIC TRINKET BOX,9.0,9/16/2011 11:23,3.29,,United Kingdom
563268,23331,DECORATIVE WICKER HEART SMALL,48.0,8/15/2011 12:47,0.63,13940.0,United Kingdom
577844,20675,BLUE POLKADOT BOWL,2.0,11/22/2011 10:41,2.46,,United Kingdom
573269,23343,JUMBO BAG VINTAGE CHRISTMAS ,3.0,10/28/2011 13:00,2.08,16764.0,United Kingdom
540672,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3.0,1/10/2011 15:51,4.95,15281.0,United Kingdom
570448,85099B,JUMBO BAG RED RETROSPOT,10.0,10/10/2011 14:55,2.08,13224.0,United Kingdom
549718,23156,SET OF 5 MINI GROCERY MAGNETS,12.0,4/11/2011 15:03,2.08,13846.0,United Kingdom
537045,90185D,CRYSTAL DIAMANTE EXPANDABLE RING,1.0,12/5/2010 10:54,4.25,15038.0,United Kingdom
540411,90057,DIAMANTE RING ASSORTED IN BOX.,24.0,1/7/2011 10:24,1.25,16551.0,United Kingdom
568712,23210,WHITE ROCKING HORSE HAND PAINTED,2.0,9/28/2011 15:50,1.25,17841.0,United Kingdom
547221,22654,DELUXE SEWING KIT ,3.0,3/21/2011 15:06,5.95,13262.0,United Kingdom
557570,22383,LUNCH BAG SUKI DESIGN ,2.0,6/21/2011 10:48,1.65,15998.0,United Kingdom
563832,21034,REX CASH+CARRY JUMBO SHOPPER,1.0,8/19/2011 12:33,0.95,16419.0,United Kingdom
576627,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,18.0,11/16/2011 8:25,0.79,14426.0,United Kingdom
554289,22904,CALENDAR PAPER CUT DESIGN,6.0,5/23/2011 14:18,2.95,15434.0,United Kingdom
540073,21755,LOVE BUILDING BLOCK WORD,18.0,1/4/2011 14:47,5.45,16814.0,United Kingdom
564061,23206,LUNCH BAG APPLE DESIGN,3.0,8/22/2011 14:38,1.65,14505.0,United Kingdom
551989,22219,LOVEBIRD HANGING DECORATION WHITE ,24.0,5/5/2011 15:12,0.85,14423.0,United Kingdom
547793,22236,CAKE STAND 3 TIER MAGIC GARDEN,2.0,3/25/2011 12:10,12.75,14758.0,United Kingdom
541422,90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,1.0,1/17/2011 17:48,1.65,,United Kingdom
568990,22138,BAKING SET 9 PIECE RETROSPOT ,3.0,9/29/2011 16:42,4.95,15933.0,United Kingdom
572288,22111,SCOTTIE DOG HOT WATER BOTTLE,2.0,10/23/2011 12:28,4.95,17377.0,United Kingdom
565473,23005,TRAVEL CARD WALLET I LOVE LONDON,24.0,9/5/2011 10:27,0.42,16717.0,United Kingdom
558348,22030,SWALLOWS GREETING CARD,12.0,6/28/2011 14:50,0.42,17188.0,United Kingdom
538625,22502,PICNIC BASKET WICKER SMALL,1.0,12/13/2010 12:50,5.95,14544.0,United Kingdom
566014,21935,SUKI  SHOULDER BAG,30.0,9/8/2011 12:16,1.65,14688.0,United Kingdom
570501,23298,SPOTTY BUNTING,6.0,10/11/2011 9:23,4.95,14857.0,United Kingdom
568594,22722,SET OF 6 SPICE TINS PANTRY DESIGN,12.0,9/28/2011 10:56,3.95,13397.0,United Kingdom
559652,22606,WOODEN SKITTLES GARDEN SET,1.0,7/11/2011 12:47,15.95,17164.0,United Kingdom
578931,21790,VINTAGE SNAP CARDS,3.0,11/27/2011 12:40,0.85,16942.0,United Kingdom
577358,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,2.0,11/18/2011 15:59,2.46,,United Kingdom
571679,22356,CHARLOTTE BAG PINK POLKADOT,4.0,10/18/2011 13:41,0.85,14159.0,United Kingdom
570872,20712,JUMBO BAG WOODLAND ANIMALS,1.0,10/12/2011 16:40,4.13,,United Kingdom
558198,22781,GUMBALL MAGAZINE RACK,1.0,6/27/2011 12:49,7.65,14104.0,United Kingdom
554278,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2.0,5/23/2011 13:25,1.65,13831.0,United Kingdom
C543353,22637,PIGGY BANK RETROSPOT ,-1.0,2/7/2011 13:41,2.55,16033.0,United Kingdom
576783,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12.0,11/16/2011 13:38,0.39,13447.0,United Kingdom
573096,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,6.0,10/27/2011 14:40,2.1,14004.0,United Kingdom
544089,21990,MODERN FLORAL STATIONERY SET,1.0,2/15/2011 17:51,2.46,,United Kingdom
538524,22037,ROBOT BIRTHDAY CARD,1.0,12/13/2010 9:35,0.85,,United Kingdom
572552,22983,CARD BILLBOARD FONT,2.0,10/24/2011 17:07,0.83,14096.0,United Kingdom
545667,22681,FRENCH BLUE METAL DOOR SIGN 6,1.0,3/4/2011 16:07,2.46,,United Kingdom
538349,22318,FIVE HEART HANGING DECORATION,1.0,12/10/2010 14:59,5.91,,United Kingdom
553151,82484,WOOD BLACK BOARD ANT WHITE FINISH,4.0,5/13/2011 14:53,7.95,13089.0,United Kingdom
576559,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,2.0,11/15/2011 13:19,2.95,14711.0,United Kingdom
543197,85066,CREAM SWEETHEART MINI CHEST,2.0,2/4/2011 12:36,12.75,12842.0,United Kingdom
547073,22030,SWALLOWS GREETING CARD,12.0,3/20/2011 14:23,0.42,17211.0,United Kingdom
540506,22722,SET OF 6 SPICE TINS PANTRY DESIGN,2.0,1/9/2011 11:12,3.95,17796.0,United Kingdom
538349,22185,SLATE TILE NATURAL HANGING,4.0,12/10/2010 14:59,3.36,,United Kingdom
565416,23289,DOLLY GIRL CHILDRENS BOWL,8.0,9/4/2011 12:00,1.25,12710.0,Germany
561084,22334,DINOSAUR PARTY BAG + STICKER SET,8.0,7/25/2011 8:50,1.65,14948.0,United Kingdom
537126,20973,12 PENCIL SMALL TUBE WOODLAND,1.0,12/5/2010 12:13,0.65,18118.0,United Kingdom
553848,23109,LED TEA LIGHTS,24.0,5/19/2011 12:50,2.89,17364.0,United Kingdom
564221,22993,SET OF 4 PANTRY JELLY MOULDS,1.0,8/24/2011 9:36,3.29,,United Kingdom
571726,22178,VICTORIAN GLASS HANGING T-LIGHT,96.0,10/19/2011 9:00,1.65,16191.0,United Kingdom
537640,22553,PLASTERS IN TIN SKULLS,1.0,12/7/2010 15:31,4.21,,United Kingdom
566603,47310M,SMALL POP BOX FUNKY MONKEY,1.0,9/13/2011 16:12,1.63,,United Kingdom
571931,21326,AGED GLASS SILVER T-LIGHT HOLDER,3.0,10/19/2011 16:59,1.63,,United Kingdom
573287,22726,ALARM CLOCK BAKELIKE GREEN,8.0,10/28/2011 14:42,3.75,14194.0,United Kingdom
560646,22507,MEMO BOARD RETROSPOT  DESIGN,79.0,7/20/2011 11:28,3.91,18102.0,United Kingdom
536797,90002D,FLOWER BURST SILVER RING CRYSTAL,4.0,12/2/2010 15:49,3.75,16770.0,United Kingdom
568062,23324,RUSTIC STRAWBERRY JAM POT LARGE ,12.0,9/23/2011 13:18,2.08,14014.0,United Kingdom
544910,22848,BREAD BIN DINER STYLE PINK,4.0,2/24/2011 14:32,14.95,16072.0,United Kingdom
537399,21784,SHOE SHINE BOX ,1.0,12/6/2010 14:31,9.95,13030.0,United Kingdom
575947,23301,GARDENERS KNEELING PAD KEEP CALM ,2.0,11/13/2011 11:50,3.29,,United Kingdom
