InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Month
543538,22667,RECIPE BOX RETROSPOT ,6,2011-02-09 13:57:00,2.95,16143.0,United Kingdom,17.700000000000003,2.0
538198,21328,BALLOONS  WRITING SET ,6,2010-12-10 11:01:00,1.65,17827.0,United Kingdom,9.9,12.0
541006,22381,TOY TIDY PINK POLKADOT,5,2011-01-13 10:43:00,2.1,13993.0,United Kingdom,10.5,1.0
551809,22197,SMALL POPCORN HOLDER,100,2011-05-04 11:32:00,0.72,17511.0,United Kingdom,72.0,5.0
547924,21385,IVORY HANGING DECORATION  HEART,24,2011-03-28 13:39:00,0.85,17749.0,United Kingdom,20.4,3.0
549233,22690,DOORMAT HOME SWEET HOME BLUE ,4,2011-04-07 11:06:00,7.95,14912.0,Italy,31.8,4.0
548188,22077,6 RIBBONS RUSTIC CHARM,4,2011-03-29 15:12:00,1.65,13263.0,United Kingdom,6.6,3.0
550017,22247,BUNNY DECORATION MAGIC GARDEN,16,2011-04-14 11:07:00,0.85,17865.0,United Kingdom,13.6,4.0
549283,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-04-07 13:32:00,1.45,13005.0,United Kingdom,17.4,4.0
551880,21955,DOORMAT UNION JACK GUNS AND ROSES,4,2011-05-05 09:05:00,7.95,17374.0,United Kingdom,31.8,5.0
541204,21166,COOK WITH WINE METAL SIGN ,12,2011-01-14 12:22:00,1.95,14175.0,United Kingdom,23.4,1.0
550630,84313C,ORANGE TV TRAY TABLE ,24,2011-04-19 14:49:00,1.95,14298.0,United Kingdom,46.8,4.0
552042,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2011-05-06 09:00:00,9.95,13952.0,United Kingdom,19.9,5.0
541509,22469,HEART OF WICKER SMALL,1,2011-01-18 16:31:00,1.65,13263.0,United Kingdom,1.65,1.0
538008,22705,WRAP GREEN PEARS ,25,2010-12-09 12:17:00,0.42,12683.0,France,10.5,12.0
538488,21931,JUMBO STORAGE BAG SUKI,2,2010-12-12 12:41:00,1.95,13715.0,United Kingdom,3.9,12.0
543040,20727,LUNCH BAG  BLACK SKULL.,2,2011-02-02 17:06:00,1.65,17337.0,United Kingdom,3.3,2.0
539766,22431,WATERING CAN BLUE ELEPHANT,4,2010-12-22 11:11:00,1.95,14092.0,United Kingdom,7.8,12.0
536832,84406B,CREAM CUPID HEARTS COAT HANGER,8,2010-12-02 17:41:00,3.25,16634.0,United Kingdom,26.0,12.0
547389,21613,S/12 VANILLA  BOTANICAL T-LIGHTS,2,2011-03-22 16:08:00,2.95,16721.0,United Kingdom,5.9,3.0
552562,23201,JUMBO BAG ALPHABET,10,2011-05-10 11:50:00,1.95,17581.0,United Kingdom,19.5,5.0
536520,22469,HEART OF WICKER SMALL,2,2010-12-01 12:43:00,1.65,14729.0,United Kingdom,3.3,12.0
552265,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-05-08 11:41:00,3.75,14161.0,United Kingdom,3.75,5.0
538709,22757,LARGE RED BABUSHKA NOTEBOOK ,1,2010-12-14 10:46:00,1.25,16442.0,United Kingdom,1.25,12.0
549789,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,12,2011-04-12 12:00:00,0.85,17160.0,United Kingdom,10.2,4.0
546786,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,16,2011-03-17 09:57:00,0.85,16523.0,United Kingdom,13.6,3.0
546790,22045,SPACEBOY GIFT WRAP,25,2011-03-17 10:26:00,0.42,14713.0,United Kingdom,10.5,3.0
537604,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,2010-12-07 13:01:00,3.75,13488.0,United Kingdom,15.0,12.0
547246,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",48,2011-03-22 08:54:00,0.85,16191.0,United Kingdom,40.8,3.0
547515,48187,DOORMAT NEW ENGLAND,10,2011-03-23 14:02:00,6.75,13267.0,United Kingdom,67.5,3.0
544447,22265,EASTER DECORATION NATURAL CHICK,4,2011-02-20 11:39:00,0.65,16466.0,United Kingdom,2.6,2.0
546993,22297,HEART IVORY TRELLIS SMALL,6,2011-03-18 13:19:00,1.25,17921.0,United Kingdom,7.5,3.0
546378,21078,SET/20 STRAWBERRY PAPER NAPKINS ,12,2011-03-11 12:17:00,0.85,14329.0,United Kingdom,10.2,3.0
544591,22045,SPACEBOY GIFT WRAP,25,2011-02-21 15:20:00,0.42,13044.0,United Kingdom,10.5,2.0
537815,20725,LUNCH BAG RED RETROSPOT,10,2010-12-08 13:49:00,1.65,17676.0,United Kingdom,16.5,12.0
549964,21577,SAVE THE PLANET COTTON TOTE BAG,6,2011-04-13 14:12:00,2.25,13122.0,United Kingdom,13.5,4.0
542231,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2011-01-26 13:40:00,3.75,16714.0,United Kingdom,3.75,1.0
543040,22315,200 RED + WHITE BENDY STRAWS,1,2011-02-02 17:06:00,1.25,17337.0,United Kingdom,1.25,2.0
552041,21932,SCANDINAVIAN PAISLEY PICNIC BAG,10,2011-05-06 08:25:00,1.65,14273.0,United Kingdom,16.5,5.0
543470,22544,MINI JIGSAW SPACEBOY,24,2011-02-08 14:58:00,0.42,16951.0,United Kingdom,10.08,2.0
544479,22077,6 RIBBONS RUSTIC CHARM,144,2011-02-21 10:28:00,1.45,14646.0,Netherlands,208.8,2.0
546426,85187,S/12 MINI RABBIT EASTER,1,2011-03-13 13:46:00,1.65,13708.0,United Kingdom,1.65,3.0
543279,85150,LADIES & GENTLEMEN METAL SIGN,4,2011-02-06 14:46:00,2.55,17105.0,United Kingdom,10.2,2.0
547896,82552,WASHROOM METAL SIGN,1,2011-03-28 11:34:00,1.45,17841.0,United Kingdom,1.45,3.0
548405,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-03-31 09:48:00,5.45,17088.0,United Kingdom,16.35,3.0
539049,22111,SCOTTIE DOG HOT WATER BOTTLE,24,2010-12-15 16:21:00,4.25,15615.0,United Kingdom,102.0,12.0
539311,84821,DANISH ROSE DELUXE COASTER,24,2010-12-16 17:53:00,0.21,14643.0,United Kingdom,5.04,12.0
543235,47504K,ENGLISH ROSE GARDEN SECATEURS,2,2011-02-04 13:30:00,1.95,14462.0,United Kingdom,3.9,2.0
542888,22483,RED GINGHAM TEDDY BEAR ,6,2011-02-01 13:15:00,2.95,15687.0,United Kingdom,17.700000000000003,2.0
544667,21937,STRAWBERRY   PICNIC BAG,50,2011-02-22 15:10:00,2.55,17511.0,United Kingdom,127.5,2.0
545400,22652,TRAVEL SEWING KIT,10,2011-03-02 12:03:00,1.65,17048.0,United Kingdom,16.5,3.0
539593,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2010-12-20 13:31:00,1.25,13319.0,United Kingdom,30.0,12.0
541794,21931,JUMBO STORAGE BAG SUKI,2,2011-01-21 13:21:00,1.95,17238.0,United Kingdom,3.9,1.0
538093,22736,RIBBON REEL MAKING SNOWMEN ,10,2010-12-09 14:49:00,1.65,12682.0,France,16.5,12.0
543470,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,12,2011-02-08 14:58:00,1.25,16951.0,United Kingdom,15.0,2.0
541259,20727,LUNCH BAG  BLACK SKULL.,10,2011-01-16 15:38:00,1.65,14404.0,United Kingdom,16.5,1.0
552652,85131A,BEADED PEARL HEART WHITE ON STICK,40,2011-05-10 14:09:00,1.25,14591.0,United Kingdom,50.0,5.0
549189,21175,GIN + TONIC DIET METAL SIGN,12,2011-04-07 10:11:00,2.55,15235.0,United Kingdom,30.6,4.0
542215,22448,PIN CUSHION BABUSHKA RED,6,2011-01-26 12:27:00,3.35,12472.0,Germany,20.1,1.0
540550,62094B,TURQ ICE CREAM BUM BAG ,6,2011-01-10 09:11:00,2.55,12539.0,Spain,15.3,1.0
537691,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2010-12-08 10:39:00,2.1,13842.0,United Kingdom,12.6,12.0
548975,16011,ANIMAL STICKERS,168,2011-04-05 11:47:00,0.21,17596.0,United Kingdom,35.28,4.0
539211,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,1,2010-12-16 12:15:00,2.1,16743.0,United Kingdom,2.1,12.0
539261,16219,HOUSE SHAPE PENCIL SHARPENER,12,2010-12-16 14:34:00,0.21,15620.0,United Kingdom,2.52,12.0
545998,20969,RED FLORAL FELTCRAFT SHOULDER BAG,4,2011-03-08 14:35:00,3.75,13373.0,United Kingdom,15.0,3.0
542003,22494,EMERGENCY FIRST AID TIN ,1,2011-01-25 11:07:00,1.25,15311.0,United Kingdom,1.25,1.0
550033,23201,JUMBO BAG ALPHABET,2,2011-04-14 11:45:00,2.08,15005.0,United Kingdom,4.16,4.0
548257,84988,SET OF 72 PINK HEART PAPER DOILIES,96,2011-03-30 10:54:00,1.25,13802.0,United Kingdom,120.0,3.0
544398,84832,ZINC WILLIE WINKIE  CANDLE STICK,4,2011-02-18 12:27:00,0.85,15311.0,United Kingdom,3.4,2.0
549975,22320,BIRDS MOBILE VINTAGE DESIGN,3,2011-04-13 14:38:00,5.95,16175.0,United Kingdom,17.85,4.0
545188,22900, SET 2 TEA TOWELS I LOVE LONDON ,6,2011-02-28 15:19:00,2.95,14056.0,United Kingdom,17.700000000000003,2.0
542231,22079,RIBBON REEL HEARTS DESIGN ,5,2011-01-26 13:40:00,1.65,16714.0,United Kingdom,8.25,1.0
540985,21586,KINGS CHOICE GIANT TUBE MATCHES,12,2011-01-12 15:48:00,2.1,17389.0,United Kingdom,25.200000000000003,1.0
542923,22627,MINT KITCHEN SCALES,2,2011-02-02 09:08:00,8.5,14665.0,United Kingdom,17.0,2.0
538040,21790,VINTAGE SNAP CARDS,2,2010-12-09 13:08:00,0.85,16520.0,United Kingdom,1.7,12.0
540980,84596F,SMALL MARSHMALLOWS PINK BOWL,1,2011-01-12 15:22:00,1.25,14514.0,United Kingdom,1.25,1.0
548648,21217,RED RETROSPOT ROUND CAKE TINS,1,2011-04-01 13:20:00,9.95,12949.0,United Kingdom,9.95,4.0
546028,21955,DOORMAT UNION JACK GUNS AND ROSES,2,2011-03-09 08:33:00,7.95,17049.0,United Kingdom,15.9,3.0
549118,22148,EASTER CRAFT 4 CHICKS ,12,2011-04-06 13:18:00,1.95,14911.0,EIRE,23.4,4.0
550607,37448,CERAMIC CAKE DESIGN SPOTTED MUG,8,2011-04-19 12:17:00,1.49,16919.0,United Kingdom,11.92,4.0
546096,22893,MINI CAKE STAND T-LIGHT HOLDER,24,2011-03-09 11:59:00,0.42,15502.0,United Kingdom,10.08,3.0
547209,22662,LUNCH BAG DOLLY GIRL DESIGN,20,2011-03-21 14:44:00,1.65,13081.0,United Kingdom,33.0,3.0
552318,90209B,GREEN ENAMEL+GLASS HAIR COMB,2,2011-05-08 16:13:00,2.1,17231.0,United Kingdom,4.2,5.0
546862,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,2,2011-03-17 15:34:00,12.75,16216.0,United Kingdom,25.5,3.0
549257,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2011-04-07 12:29:00,1.45,14465.0,United Kingdom,1.45,4.0
545417,22848,BREAD BIN DINER STYLE PINK,2,2011-03-02 13:42:00,16.95,15622.0,United Kingdom,33.9,3.0
537202,48138,DOORMAT UNION FLAG,2,2010-12-05 14:25:00,7.95,14506.0,United Kingdom,15.9,12.0
552235,21136,PAINTED METAL PEARS ASSORTED,16,2011-05-06 16:17:00,1.69,15194.0,United Kingdom,27.04,5.0
548635,21915,RED  HARMONICA IN BOX ,280,2011-04-01 12:27:00,1.06,16333.0,United Kingdom,296.8,4.0
550298,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-15 16:11:00,2.95,17346.0,United Kingdom,5.9,4.0
542354,48138,DOORMAT UNION FLAG,2,2011-01-27 12:19:00,7.95,14709.0,United Kingdom,15.9,1.0
544611,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,2011-02-22 10:09:00,0.42,16912.0,United Kingdom,10.08,2.0
538657,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2010-12-13 15:26:00,4.25,15867.0,United Kingdom,4.25,12.0
541978,21631,HIPPY CHIC DECORATIVE PARASOL,3,2011-01-24 14:46:00,12.75,13551.0,United Kingdom,38.25,1.0
552574,21792,CLASSIC FRENCH STYLE BASKET GREEN ,8,2011-05-10 12:20:00,3.95,15311.0,United Kingdom,31.6,5.0
540595,22037,ROBOT BIRTHDAY CARD,12,2011-01-10 11:35:00,0.42,14321.0,United Kingdom,5.04,1.0
547772,22286,"DECORATION , WOBBLY RABBIT , METAL ",2,2011-03-25 11:34:00,1.65,17979.0,United Kingdom,3.3,3.0
540567,20782,CAMOUFLAGE EAR MUFF HEADPHONES,2,2011-01-10 11:09:00,5.49,16850.0,United Kingdom,10.98,1.0
544074,15056P,EDWARDIAN PARASOL PINK,2,2011-02-15 14:49:00,5.95,14156.0,EIRE,11.9,2.0
536863,21026,SPACE OWL,1,2010-12-03 11:19:00,1.25,17967.0,United Kingdom,1.25,12.0
536861,21249,WOODLAND  HEIGHT CHART STICKERS ,6,2010-12-03 10:44:00,2.95,12427.0,Germany,17.700000000000003,12.0
541274,79321,CHILLI LIGHTS,4,2011-01-17 11:24:00,4.95,15696.0,United Kingdom,19.8,1.0
549118,21042,RED RETROSPOT APRON ,3,2011-04-06 13:18:00,5.95,14911.0,EIRE,17.85,4.0
543162,47559B,TEA TIME OVEN GLOVE,4,2011-02-03 18:08:00,1.25,17507.0,United Kingdom,5.0,2.0
540372,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2011-01-06 16:41:00,9.95,13081.0,United Kingdom,19.9,1.0
543020,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,2011-02-02 14:29:00,4.25,15005.0,United Kingdom,4.25,2.0
537140,M,Manual,1,2010-12-05 12:53:00,0.42,12748.0,United Kingdom,0.42,12.0
539439,21499,BLUE POLKADOT WRAP,25,2010-12-17 15:14:00,0.42,13869.0,United Kingdom,10.5,12.0
541260,22241,GARLAND WOODEN HAPPY EASTER,4,2011-01-16 15:44:00,1.25,16059.0,United Kingdom,5.0,1.0
548327,23127,FELTCRAFT GIRL NICOLE KIT,1,2011-03-30 13:05:00,4.95,16788.0,United Kingdom,4.95,3.0
541405,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,2011-01-17 15:17:00,2.95,12683.0,France,35.400000000000006,1.0
538744,82552,WASHROOM METAL SIGN,2,2010-12-14 11:26:00,1.45,15356.0,United Kingdom,2.9,12.0
545466,21621,VINTAGE UNION JACK BUNTING,200,2011-03-03 09:26:00,6.98,18102.0,United Kingdom,1396.0,3.0
540277,22426,ENAMEL WASH BOWL CREAM,32,2011-01-06 12:18:00,2.95,14258.0,United Kingdom,94.4,1.0
537137,21422,PORCELAIN ROSE SMALL,3,2010-12-05 12:43:00,0.85,16327.0,United Kingdom,2.55,12.0
540994,85055,FRENCH ENAMEL UTENSIL HOLDER,4,2011-01-13 09:29:00,3.75,13089.0,United Kingdom,15.0,1.0
548010,23154,SET OF 4 JAM JAR MAGNETS,120,2011-03-29 11:04:00,1.85,14646.0,Netherlands,222.0,3.0
538049,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1,2010-12-09 13:21:00,3.75,12748.0,United Kingdom,3.75,12.0
545872,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,2011-03-07 14:51:00,2.95,15752.0,United Kingdom,5.9,3.0
537049,21733,RED HANGING HEART T-LIGHT HOLDER,6,2010-12-05 11:04:00,2.95,16241.0,United Kingdom,17.700000000000003,12.0
551150,22794,SWEETHEART WIRE MAGAZINE RACK,2,2011-04-26 14:37:00,7.95,18144.0,United Kingdom,15.9,4.0
547227,22915,ASSORTED BOTTLE TOP  MAGNETS ,30,2011-03-21 15:40:00,0.42,12748.0,United Kingdom,12.6,3.0
542868,22082,RIBBON REEL STRIPES DESIGN ,10,2011-02-01 12:25:00,1.65,16419.0,United Kingdom,16.5,2.0
539240,21879,HEARTS GIFT TAPE,12,2010-12-16 13:15:00,0.65,15194.0,United Kingdom,7.800000000000001,12.0
539044,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2010-12-15 15:47:00,4.25,15727.0,United Kingdom,17.0,12.0
546017,22817,CARD SUKI BIRTHDAY,12,2011-03-08 17:23:00,0.42,14507.0,United Kingdom,5.04,3.0
549964,22087,PAPER BUNTING WHITE LACE,6,2011-04-13 14:12:00,2.95,13122.0,United Kingdom,17.700000000000003,4.0
549568,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-04-10 15:09:00,0.95,15665.0,United Kingdom,11.4,4.0
541406,35922,EASTER BUNNY WREATH,1,2011-01-17 15:19:00,4.95,14657.0,United Kingdom,4.95,1.0
549439,47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,48,2011-04-08 12:42:00,0.39,13562.0,United Kingdom,18.72,4.0
540407,22960,JAM MAKING SET WITH JARS,12,2011-01-07 09:55:00,3.75,16839.0,United Kingdom,45.0,1.0
552025,21394,RED POLKADOT BEAKER ,6,2011-05-05 18:04:00,0.39,13969.0,United Kingdom,2.34,5.0
549741,22432,WATERING CAN PINK BUNNY,6,2011-04-12 09:53:00,1.95,13655.0,United Kingdom,11.7,4.0
541974,16237,SLEEPING CAT ERASERS,1,2011-01-24 14:16:00,0.21,14541.0,United Kingdom,0.21,1.0
547722,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-03-25 10:19:00,2.55,12553.0,France,15.3,3.0
552309,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-05-08 15:22:00,0.85,13835.0,United Kingdom,10.2,5.0
544480,84978,HANGING HEART JAR T-LIGHT HOLDER,72,2011-02-21 10:32:00,1.06,14646.0,Netherlands,76.32000000000001,2.0
545399,22858,EASTER TIN KEEPSAKE,6,2011-03-02 11:48:00,1.65,14934.0,Channel Islands,9.9,3.0
539450,21698,MOCK LOBSTER FRIDGE MAGNET,2,2010-12-17 16:53:00,0.85,15570.0,United Kingdom,1.7,12.0
549263,22840,ROUND CAKE TIN VINTAGE RED,2,2011-04-07 12:39:00,7.95,15800.0,United Kingdom,15.9,4.0
546528,48187,DOORMAT NEW ENGLAND,10,2011-03-14 13:04:00,6.75,15311.0,United Kingdom,67.5,3.0
549550,90024D,NEW BAROQUE B'FLY NECKLACE PINK,1,2011-04-10 11:45:00,8.5,15038.0,United Kingdom,8.5,4.0
549570,47566,PARTY BUNTING,2,2011-04-10 15:19:00,4.95,17550.0,United Kingdom,9.9,4.0
549570,22859,EASTER TIN BUNNY BOUQUET,1,2011-04-10 15:19:00,1.65,17550.0,United Kingdom,1.65,4.0
539446,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2010-12-17 15:58:00,1.65,12705.0,Germany,19.8,12.0
537852,22564,ALPHABET STENCIL CRAFT,2,2010-12-08 15:56:00,1.25,17340.0,United Kingdom,2.5,12.0
549754,22712,CARD DOLLY GIRL ,12,2011-04-12 11:32:00,0.42,13700.0,United Kingdom,5.04,4.0
544071,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-02-15 14:30:00,4.95,16317.0,United Kingdom,19.8,2.0
544676,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,1,2011-02-22 16:03:00,2.1,17841.0,United Kingdom,2.1,2.0
544556,22692,DOORMAT WELCOME TO OUR HOME,2,2011-02-21 12:29:00,7.95,13477.0,United Kingdom,15.9,2.0
546425,22241,GARLAND WOODEN HAPPY EASTER,12,2011-03-13 13:36:00,1.25,16983.0,United Kingdom,15.0,3.0
551396,71053,WHITE METAL LANTERN,4,2011-04-28 12:49:00,3.75,17720.0,United Kingdom,15.0,4.0
547069,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,1,2011-03-20 13:52:00,2.95,16710.0,United Kingdom,2.95,3.0
540115,84218,BOX/12 CHICK & EGG IN BASKET,6,2011-01-05 09:51:00,1.95,15235.0,United Kingdom,11.7,1.0
546310,22424,ENAMEL BREAD BIN CREAM,8,2011-03-10 16:26:00,10.95,15291.0,United Kingdom,87.6,3.0
541103,21155,RED RETROSPOT PEG BAG,6,2011-01-13 14:24:00,2.1,14215.0,United Kingdom,12.6,1.0
544694,22727,ALARM CLOCK BAKELIKE RED ,4,2011-02-23 09:30:00,3.75,17706.0,United Kingdom,15.0,2.0
536415,22899,CHILDREN'S APRON DOLLY GIRL ,2,2010-12-01 11:57:00,2.1,12838.0,United Kingdom,4.2,12.0
548874,22938,CUPCAKE LACE PAPER SET 6,12,2011-04-04 15:18:00,1.95,17716.0,United Kingdom,23.4,4.0
536690,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2010-12-02 12:25:00,3.39,17850.0,United Kingdom,20.34,12.0
550297,22523,CHILDS GARDEN FORK PINK,1,2011-04-15 15:58:00,0.85,14056.0,United Kingdom,0.85,4.0
537239,22796,PHOTO FRAME 3 CLASSIC HANGING,2,2010-12-06 10:05:00,9.95,18219.0,United Kingdom,19.9,12.0
546123,47566,PARTY BUNTING,4,2011-03-09 14:49:00,4.95,16419.0,United Kingdom,19.8,3.0
542114,22501,PICNIC BASKET WICKER LARGE,4,2011-01-25 14:00:00,9.95,16943.0,United Kingdom,39.8,1.0
542065,22837,HOT WATER BOTTLE BABUSHKA ,1,2011-01-25 12:03:00,4.65,14527.0,United Kingdom,4.65,1.0
545536,84820,DANISH ROSE TRINKET TRAYS,2,2011-03-03 14:12:00,5.95,12417.0,Belgium,11.9,3.0
544480,22557,PLASTERS IN TIN VINTAGE PAISLEY ,96,2011-02-21 10:32:00,1.45,14646.0,Netherlands,139.2,2.0
549301,22723,SET OF 6 HERB TINS SKETCHBOOK,4,2011-04-08 08:24:00,3.95,16643.0,United Kingdom,15.8,4.0
540859,22903,CALENDAR FAMILY FAVOURITES,2,2011-01-12 10:58:00,2.95,17965.0,United Kingdom,5.9,1.0
546243,22653,BUTTON BOX ,10,2011-03-10 13:08:00,1.95,15308.0,United Kingdom,19.5,3.0
536743,85124C,GREEN JUICY FRUIT PHOTO FRAME,1,2010-12-02 13:32:00,2.55,17964.0,United Kingdom,2.55,12.0
545695,22280,POCKET BAG PINK PAISELY BROWN SPOT,4,2011-03-06 14:15:00,1.25,17050.0,United Kingdom,5.0,3.0
550199,20725,LUNCH BAG RED RETROSPOT,10,2011-04-15 10:20:00,1.65,16523.0,United Kingdom,16.5,4.0
537892,22620,4 TRADITIONAL SPINNING TOPS,12,2010-12-09 10:13:00,1.25,12481.0,Germany,15.0,12.0
544685,22467,GUMBALL COAT RACK,6,2011-02-22 17:13:00,2.55,13285.0,United Kingdom,15.3,2.0
549115,21316,SMALL CHUNKY GLASS ROMAN  BOWL,32,2011-04-06 12:41:00,0.79,13098.0,United Kingdom,25.28,4.0
551548,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,6,2011-05-03 09:44:00,2.55,14149.0,United Kingdom,15.3,5.0
545023,84997D,CHILDRENS CUTLERY POLKADOT PINK,6,2011-02-25 14:25:00,4.15,12921.0,United Kingdom,24.9,2.0
541434,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,12,2011-01-18 10:22:00,2.55,14911.0,EIRE,30.6,1.0
542578,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-01-28 14:57:00,2.95,13709.0,United Kingdom,17.700000000000003,1.0
536690,22803,IVORY EMBROIDERED QUILT ,2,2010-12-02 12:25:00,35.75,17850.0,United Kingdom,71.5,12.0
541791,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,4,2011-01-21 13:07:00,1.25,16928.0,United Kingdom,5.0,1.0
552166,21668,RED STRIPE CERAMIC DRAWER KNOB,12,2011-05-06 12:21:00,1.25,13475.0,United Kingdom,15.0,5.0
540469,20752,BLUE POLKADOT WASHING UP GLOVES,2,2011-01-07 14:04:00,2.1,12484.0,Spain,4.2,1.0
537225,37327,ASSTD MULTICOLOUR CIRCLES MUG,6,2010-12-05 16:41:00,1.69,12748.0,United Kingdom,10.14,12.0
540278,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,2011-01-06 12:31:00,3.75,15719.0,United Kingdom,7.5,1.0
537393,84946,ANTIQUE SILVER TEA GLASS ETCHED,36,2010-12-06 13:59:00,1.25,13089.0,United Kingdom,45.0,12.0
546776,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,2011-03-16 16:08:00,1.49,17460.0,United Kingdom,17.88,3.0
550311,85152,HAND OVER THE CHOCOLATE   SIGN ,1,2011-04-17 11:04:00,2.1,16728.0,United Kingdom,2.1,4.0
537789,21314,SMALL GLASS HEART TRINKET POT,16,2010-12-08 12:49:00,2.1,14051.0,United Kingdom,33.6,12.0
551002,20981,12 PENCILS TALL TUBE WOODLAND,12,2011-04-26 09:37:00,0.85,16834.0,United Kingdom,10.2,4.0
541568,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-01-19 12:07:00,8.5,15606.0,United Kingdom,51.0,1.0
539647,37370,RETRO COFFEE MUGS ASSORTED,6,2010-12-20 16:08:00,1.25,15460.0,United Kingdom,7.5,12.0
539034,22748,POPPY'S PLAYHOUSE KITCHEN,4,2010-12-15 14:29:00,2.1,16161.0,United Kingdom,8.4,12.0
543397,22556,PLASTERS IN TIN CIRCUS PARADE ,1,2011-02-08 10:32:00,1.65,17859.0,United Kingdom,1.65,2.0
552337,22972,CHILDREN'S SPACEBOY MUG,12,2011-05-09 11:34:00,1.65,12621.0,Germany,19.8,5.0
546127,84406B,CREAM CUPID HEARTS COAT HANGER,32,2011-03-09 14:57:00,3.75,17730.0,United Kingdom,120.0,3.0
544165,21531,RED RETROSPOT SUGAR JAM BOWL,12,2011-02-16 13:11:00,2.55,14210.0,United Kingdom,30.6,2.0
537775,22083,PAPER CHAIN KIT RETROSPOT,6,2010-12-08 12:41:00,2.95,17722.0,United Kingdom,17.700000000000003,12.0
545690,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-03-06 12:46:00,5.45,13263.0,United Kingdom,5.45,3.0
552013,21371,MIRRORED WALL ART POPPIES,12,2011-05-05 17:34:00,2.55,12451.0,Switzerland,30.6,5.0
542777,20654,FIRST CLASS LUGGAGE TAG ,12,2011-02-01 08:31:00,1.25,14911.0,EIRE,15.0,2.0
545854,84741C,CITRUS GARLAND FELT FLOWERS ,6,2011-03-07 13:51:00,1.95,14817.0,United Kingdom,11.7,3.0
549964,21114,LAVENDER SCENTED FABRIC HEART,10,2011-04-13 14:12:00,1.25,13122.0,United Kingdom,12.5,4.0
537781,22211,WOOD STAMP SET FLOWERS,2,2010-12-08 12:46:00,1.65,17341.0,United Kingdom,3.3,12.0
538659,22930,BAKING MOULD HEART MILK CHOCOLATE,6,2010-12-13 15:36:00,2.55,14625.0,United Kingdom,15.3,12.0
545224,22381,TOY TIDY PINK POLKADOT,5,2011-03-01 09:03:00,2.1,17068.0,United Kingdom,10.5,3.0
546644,35810A,ENAMEL PINK COFFEE CONTAINER,24,2011-03-15 13:28:00,0.83,15932.0,United Kingdom,19.92,3.0
549234,22084,PAPER CHAIN KIT EMPIRE,10,2011-04-07 11:12:00,2.95,16515.0,United Kingdom,29.5,4.0
545571,22035,VINTAGE CARAVAN GREETING CARD ,12,2011-03-03 16:34:00,0.42,17700.0,United Kingdom,5.04,3.0
552287,22727,ALARM CLOCK BAKELIKE RED ,4,2011-05-08 13:19:00,3.75,17705.0,United Kingdom,15.0,5.0
547686,75049L,LARGE CIRCULAR MIRROR MOBILE,12,2011-03-24 14:49:00,1.25,15513.0,United Kingdom,15.0,3.0
551658,20719,WOODLAND CHARLOTTE BAG,20,2011-05-03 12:13:00,0.85,16746.0,United Kingdom,17.0,5.0
